Station_Name,Province,City,Cnty,Station_Id_d,Station_Id_C,Station_levl,Lat,Lon,Alti,Year,Mon,Day,Hour,Min,PRS_Sea,WIN_S_INST,WIN_D_INST,WIN_S_Avg_2mi,WIN_D_Avg_2mi,GST,TEM,RHU,PRE,DPT,timetag
娄庄,河南省,南阳市,方城县,792705,O2705,14,33.1664,112.7808,158,2021,7,20,8,30,999999,1.3,6,1.1,21,999999,25.9,95,999999,25,202107200830
柳泉铺,河南省,南阳市,镇平县,797141,O7141,14,33.0456,112.3161,187,2021,7,20,8,30,999999,2.1,54,1.7,34,999999,26.9,999999,999999,999999,202107200830
伊川高山,河南省,洛阳市,伊川县,792693,O2693,14,34.4242,112.2942,367,2021,7,20,8,30,999999,4.4,204,4.6,208,999999,21.6,96,999999,20.9,202107200830
沁水固县,山西省,晋城市,沁水县,668433,B8433,14,35.8253,112.5964,695,2021,7,20,8,30,999999,0.9,193,0,0,999999,19.3,97,999999,18.8,202107200830
老君庙,河南省,焦作市,中站区,792669,O2669,14,35.2353,113.1306,190,2021,7,20,8,30,999999,6.4,65,4.8,65,999999,22.2,87,999999,19.9,202107200830
李古道,河南省,鹤壁市,山城区,792649,O2649,14,35.9114,114.2236,187,2021,7,20,8,30,999999,0,17,0,26,999999,22.1,99,999999,21.9,202107200830
安阳城,河南省,焦作市,马村区,792656,O2656,14,35.31,113.3625,122,2021,7,20,8,30,999999,6.1,26,3,37,999999,22.1,99,999999,21.9,202107200830
陵川黄围山,山西省,晋城市,陵川县,668463,B8463,14,35.6256,113.4264,1176,2021,7,20,8,30,999999,3.1,242,2.5,227,999999,17.5,999999,999999,999999,202107200830
姬屯,河南省,鹤壁市,淇滨区,792645,O2645,14,35.785,114.3328,82,2021,7,20,8,30,999999,2.1,0,1.5,212,999999,23.4,98,999999,23.1,202107200830
洛阳吉利送庄,河南省,洛阳市,市辖区,792683,O2683,14,34.9158,112.5456,155,2021,7,20,8,30,999999,9.1,17,4.6,54,999999,22.2,96,999999,21.5,202107200830
沁水樊庄,山西省,晋城市,沁水县,668435,B8435,14,35.7136,112.6736,896,2021,7,20,8,30,999999,6.4,98,6.4,99,999999,19.3,999999,999999,999999,202107200830
,,,,794096,O4096,14,34.9267,113.16,112.4,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
城郊,河南省,南阳市,社旗县,797366,O7366,14,33.0244,112.9364,118,2021,7,20,8,30,999999,1.3,78,1.5,82,999999,29.1,82,999999,25.7,202107200830
二郎庙,河南省,南阳市,方城县,797337,O7337,14,33.1825,113.0994,171,2021,7,20,8,30,999999,0,314,0,310,999999,28.7,999999,999999,999999,202107200830
楼子赵,河南省,许昌市,禹州市,792804,O2804,14,34.1164,113.3192,149.1,2021,7,20,8,30,999999,1.5,108,1.3,116,999999,26.5,98,999999,26.1,202107200830
小徐庄,河南省,新乡市,市辖区,793958,O3958,14,35.0281,113.8392,85,2021,7,20,8,30,999999,6.4,18,6.9,18,999999,23.1,97,999999,22.6,202107200830
仙人庄,河南省,开封市,鼓楼区,792946,O2946,14,34.7231,114.2544,74,2021,7,20,8,30,999999,5.8,82,4.1,98,999999,24.7,999999,999999,999999,202107200830
奉母,河南省,周口市,西华县,792420,O2420,14,33.7303,114.1683,59,2021,7,20,8,30,999999,999999,999999,2.3,94,999999,30.4,999999,999999,999999,202107200830
农业公园,河南省,郑州市,中牟县,792864,O2864,14,34.8531,114.0914,78,2021,7,20,8,30,999999,5.9,57,4.3,47,24.9,24,92,999999,22.6,202107200830
镇平,河南省,南阳市,镇平县,57175,57175,13,33.0756,112.2439,239.7,2021,7,20,8,30,1003.8,999998,999998,1.1,67,31.4,26.1,94,0,25.1,202107200830
化工,河南省,焦作市,孟州市,792121,O2121,14,34.8581,112.8706,111,2021,7,20,8,30,999999,999999,999999,4.5,119,999999,22,999999,999999,999999,202107200830
郝村,河南省,鹤壁市,浚县,792850,O2850,14,35.5647,114.3919,57,2021,7,20,8,30,999999,3.1,63,3.4,56,999999,23.7,100,999999,23.7,202107200830
百尺,河南省,驻马店市,上蔡县,792943,O2943,999999,33.3333,114.1583,45,2021,7,20,8,30,999999,1.8,86,2.5,88,999999,28.7,999999,999999,999999,202107200830
辉县水利局,河南省,新乡市,辉县市,793594,O3594,14,35.5003,113.7789,105,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
小王,河南省,焦作市,博爱县,794062,O4062,14,35.0678,113.0603,117,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
清河,河南省,南阳市,方城县,797345,O7345,999999,33.2725,112.8858,171,2021,7,20,8,30,999999,2,28,1.6,209,999999,26.2,94,999999,25.2,202107200830
太公泉,河南省,新乡市,卫辉市,793624,O3624,14,35.5117,113.9819,130,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
孤石滩,河南省,平顶山市,叶县,796306,O6306,14,33.4933,113.095,134,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
无梁卧龙山,河南省,许昌市,禹州市,795934,O5934,14,34.2803,113.3828,273,2021,7,20,8,30,999999,5.2,97,5.6,96,999999,24.9,999999,999999,999999,202107200830
壶关参园,山西省,长治市,壶关县,667816,B7816,14,35.9172,113.4886,983,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,17,999999,999999,999999,202107200830
塔岗,河南省,新乡市,卫辉市,793650,O3650,14,35.5678,114.02,165,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
陈家岗,河南省,郑州市,荥阳市,794968,O4968,14,34.7097,113.27,283,2021,7,20,8,30,999999,8.5,26,7.4,26,999999,21.9,999999,999999,999999,202107200830
获嘉位庄,河南省,新乡市,获嘉县,793663,O3663,14,35.2975,113.6069,78,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
新乡平原,河南省,新乡市,市辖区,793961,O3961,14,35.2558,113.8428,71,2021,7,20,8,30,999999,2.7,112,3.5,102,999999,22.9,93,999999,21.7,202107200830
长垣恼里,河南省,新乡市,长垣市,792110,O2110,14,35.0683,114.7369,65,2021,7,20,8,30,999999,999999,999999,2.1,341,999999,24.3,999999,999999,999999,202107200830
建安灵井,河南省,许昌市,市辖区,796029,O6029,14,34.08,113.69,123.9,2021,7,20,8,30,999999,3.6,91,3.2,102,999999,27.8,999999,999999,999999,202107200830
周庄,河南省,平顶山市,宝丰县,796225,O6225,14,33.8561,113.1244,127,2021,7,20,8,30,999999,0,269,0,288,999999,28.3,999999,999999,999999,202107200830
湛北,河南省,许昌市,襄城县,796061,O6061,14,33.7819,113.4514,65,2021,7,20,8,30,999999,2.5,127,1.7,92,999999,29.8,999999,999999,999999,202107200830
北水峪,河南省,平顶山市,宝丰县,796218,O6218,14,33.955,112.7408,397,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
封丘东仲宫,河南省,新乡市,封丘县,793892,O3892,14,35.1339,114.3628,69.8,2021,7,20,8,30,999999,5.9,51,6.8,49,999999,23,100,999999,23,202107200830
大马,河南省,许昌市,鄢陵县,796095,O6095,14,34.0406,114.1569,60,2021,7,20,8,30,999999,3.1,80,3.3,89,999999,28.2,999999,999999,999999,202107200830
傅集,河南省,开封市,杞县,795295,O5295,14,34.3994,114.8089,59,2021,7,20,8,30,999999,2.9,63,4.2,69,999999,27.2,999999,999999,999999,202107200830
清凉寺,河南省,郑州市,登封市,792806,O2806,14,34.4356,112.9289,480,2021,7,20,8,30,999999,2.8,139,2.5,130,999999,23.7,96,999999,23,202107200830
封丘段寨,河南省,新乡市,封丘县,793864,O3864,14,35.0056,114.6975,68.2,2021,7,20,8,30,999999,2.8,37,2.9,31,999999,23.9,999999,999999,999999,202107200830
郇封,河南省,焦作市,修武县,794134,O4134,14,35.1869,113.4758,115,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
经开实验,河南省,郑州市,市辖区,795176,O5176,999999,34.8067,113.5406,101,2021,7,20,8,30,999999,0.6,274,2.5,268,999999,23.8,999999,999999,999999,202107200830
马庄,河南省,焦作市,山阳区,792900,O2900,14,35.1542,113.1356,114,2021,7,20,8,30,999999,999999,999999,5.7,49,999999,22.2,999999,999999,999999,202107200830
和店,河南省,驻马店市,上蔡县,797657,O7657,14,33.2008,114.5533,44.2,2021,7,20,8,30,999999,1.8,114,1.8,109,999999,30.7,999999,999999,999999,202107200830
上党南宋,山西省,长治市,上党区,667798,B7798,14,35.9267,113.0597,1158,2021,7,20,8,30,999999,2.8,31,1.7,39,999999,16.7,99,999999,999999,202107200830
彭李坑,河南省,南阳市,卧龙区,797526,O7526,14,33.1475,112.3356,193,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
阳城蟒河景区,山西省,晋城市,阳城县,668494,B8494,14,35.2481,112.4636,610,2021,7,20,8,30,999999,1.3,87,1.9,352,999999,20.1,999999,999999,999999,202107200830
襄城,河南省,许昌市,襄城县,57182,57182,13,33.8511,113.5203,80.4,2021,7,20,8,30,1004,999998,999998,2.4,306,31.5,28.9,93,0,27.7,202107200830
封丘中科,河南省,新乡市,封丘县,792105,O2105,14,35.0917,114.3106,66.2,2021,7,20,8,30,999999,2.2,48,2.3,31,999999,23.2,97,999999,22.7,202107200830
新镇,河南省,鹤壁市,浚县,792068,O2068,16,35.5008,114.3214,63.1,2021,7,20,8,30,999999,3.5,301,3.4,301,999999,23.1,98,999999,22.8,202107200830
八分场,河南省,周口市,市辖区,796583,O6583,14,33.75,114.4875,53,2021,7,20,8,30,999999,3.5,102,3.7,102,999999,29.7,999999,999999,999999,202107200830
水坡,河南省,开封市,尉氏县,795180,O5180,14,34.4725,114.24,71,2021,7,20,8,30,999999,3.3,109,3.4,108,999999,26,999999,999999,999999,202107200830
靳村,河南省,洛阳市,汝阳县,792680,O2680,14,33.9481,112.2614,639,2021,7,20,8,30,999999,0.6,145,0.6,160,999999,23.4,88,999999,21.3,202107200830
新安始祖山,河南省,洛阳市,新安县,794686,O4686,999999,34.9619,112.1931,324,2021,7,20,8,30,999999,1.1,53,1.1,46,999999,21.9,100,999999,21.9,202107200830
商水,河南省,周口市,商水县,57198,57198,13,33.495,114.5644,44.6,2021,7,20,8,30,1004.5,999998,999998,4.8,88,33.3,30.7,82,0,27.3,202107200830
三角村,河南省,鹤壁市,浚县,793494,O3494,14,35.7778,114.3983,78,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
西岗,河南省,鹤壁市,淇县,792063,O2063,14,35.5808,114.2364,66,2021,7,20,8,30,999999,1.9,337,1.9,326,999999,23,999999,999999,999999,202107200830
枣园,河南省,鹤壁市,淇县,792062,O2062,14,35.5464,114.2342,66,2021,7,20,8,30,999999,5,2,5,2,999999,22.9,999999,999999,999999,202107200830
八矿,河南省,平顶山市,卫东区,796368,O6368,14,33.7525,113.3858,88,2021,7,20,8,30,999999,1.6,135,1.7,127,999999,29.2,88,999999,27,202107200830
西李,河南省,鹤壁市,浚县,793515,O3515,14,35.8231,114.4983,74,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
骑岭,河南省,平顶山市,汝州市,796128,O6128,14,34.1919,112.8208,239.6,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
工业区,河南省,鹤壁市,浚县,793516,O3516,14,35.6147,114.3789,65,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
文昌,河南省,焦作市,山阳区,792956,O2956,14,35.1831,113.3456,89,2021,7,20,8,30,999999,8.7,65,5.2,59,999999,21.7,999999,999999,999999,202107200830
齐贤王,河南省,平顶山市,叶县,796319,O6319,14,33.5883,113.5025,64,2021,7,20,8,30,999999,0,202,0,191,999999,28.1,999999,999999,999999,202107200830
太行,河南省,省直辖县级行政区划,济源市,794250,O4250,14,35.1078,112.5514,156,2021,7,20,8,30,999999,0,15,0.2,9,999999,22.3,999999,999999,999999,202107200830
伊川南府店,河南省,洛阳市,伊川县,794787,O4787,14,34.4217,112.4306,200,2021,7,20,8,30,999999,0.9,65,1.1,190,999999,23.3,91,999999,21.7,202107200830
郑州苗木场,河南省,郑州市,惠济区,792260,O2260,14,34.9383,113.5425,90,2021,7,20,8,30,999999,0.9,173,2,131,999999,22.2,999999,999999,999999,202107200830
府店,河南省,洛阳市,偃师区,792688,O2688,14,34.5728,112.8469,314,2021,7,20,8,30,999999,4.7,31,2.4,29,999999,22.9,99,999999,22.7,202107200830
彭庄,河南省,省直辖县级行政区划,济源市,794247,O4247,14,35.0408,112.5958,166,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
双塔,河南省,商丘市,民权县,795437,O5437,14,34.7331,114.9147,64,2021,7,20,8,30,999999,4.2,49,3.3,54,999999,26.4,999999,999999,999999,202107200830
禹州,河南省,许昌市,禹州市,57088,57088,13,34.1864,113.5033,146,2021,7,20,8,30,1004.7,999998,999998,2.8,112,27.7,27.2,91,0,25.6,202107200830
谭店,河南省,驻马店市,西平县,797566,O7566,14,33.4006,113.9658,61.5,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
水洪池,河南省,省直辖县级行政区划,济源市,794236,O4236,14,35.2269,112.3928,1198,2021,7,20,8,30,999999,5,44,4.2,38,999999,17.4,100,999999,17.4,202107200830
卫辉赵庄,河南省,新乡市,卫辉市,793631,O3631,14,35.3917,114.1217,67,2021,7,20,8,30,999999,5.3,54,5.6,30,999999,22.8,999999,999999,999999,202107200830
卫辉顿坊店乡,河南省,新乡市,卫辉市,793634,O3634,14,35.4842,114.0811,77,2021,7,20,8,30,999999,6.7,68,6.7,56,999999,22.5,999999,999999,999999,202107200830
五里源,河南省,焦作市,修武县,794127,O4127,14,35.3081,113.4558,88.5,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
许昌建安艾庄,河南省,许昌市,市辖区,796007,O6007,14,34.1364,113.6458,108.1,2021,7,20,8,30,999999,3.2,102,2.7,102,999999,26.9,999999,999999,999999,202107200830
延津,河南省,新乡市,延津县,53997,53997,13,35.1747,114.1981,70.6,2021,7,20,8,30,1007.8,999998,999998,3.2,45,23.3,23.5,98,0.1,23.2,202107200830
延津塔铺,河南省,新乡市,延津县,793763,O3763,14,35.2342,114.1422,70,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
西村,河南省,郑州市,巩义市,794872,O4872,14,34.6453,112.9558,300.8,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
无量寺,河南省,驻马店市,上蔡县,797690,O7690,14,33.2794,114.1436,55,2021,7,20,8,30,999999,0.4,114,1.1,116,999999,29.4,999999,999999,999999,202107200830
原阳官厂镇,河南省,新乡市,原阳县,793816,O3816,14,34.9406,113.8758,89,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
任寨,河南省,省直辖县级行政区划,济源市,794254,O4254,14,35.1522,112.7339,133,2021,7,20,8,30,999999,1.3,107,1.5,93,999999,22.8,97,999999,22.3,202107200830
封丘陈固,河南省,新乡市,封丘县,793835,O3835,14,35.1447,114.3203,81,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
温泉,河南省,平顶山市,汝州市,796151,O6151,14,34.2344,112.6453,279,2021,7,20,8,30,999999,2.6,253,2.9,256,999999,24.8,999999,999999,999999,202107200830
城关,河南省,安阳市,汤阴县,793107,O3107,14,35.9369,114.3558,74.3,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
封丘曹岗,河南省,新乡市,封丘县,793881,O3881,14,34.96,114.56,79,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
济源,河南省,省直辖县级行政区划,济源市,53978,53978,13,35.0867,112.6311,140.1,2021,7,20,8,30,1006.6,999998,999998,1.2,323,23.2,22.4,96,0.3,21.7,202107200830
高平永录,山西省,晋城市,高平市,668400,B8400,14,35.8511,112.8892,867,2021,7,20,8,30,999999,1.9,312,1.9,312,999999,18.7,999999,999999,999999,202107200830
瓦屋,河南省,平顶山市,鲁山县,796196,O6196,14,33.8811,112.6389,250.3,2021,7,20,8,30,999999,1.2,42,1.6,45,999999,25.2,87,999999,22.9,202107200830
漯河大学,河南省,漯河市,源汇区,792971,O2971,14,33.5689,114.0008,58,2021,7,20,8,30,999999,0.6,80,1,64,999999,29.6,999999,999999,999999,202107200830
陵川东双脑,山西省,晋城市,陵川县,668472,B8472,14,35.7864,113.5611,866,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
袁坊,河南省,开封市,祥符区,795392,O5392,14,34.8678,114.4847,63,2021,7,20,8,30,999999,3.7,57,3.4,34,999999,24.2,999999,999999,999999,202107200830
大峪,河南省,省直辖县级行政区划,济源市,794237,O4237,14,34.9381,112.39,210,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
辛集,河南省,平顶山市,鲁山县,796203,O6203,14,33.7689,113.0144,137,2021,7,20,8,30,999999,2.7,98,2.6,101,999999,28,999999,999999,999999,202107200830
石佛寺,河南省,南阳市,镇平县,797115,O7115,14,33.0808,112.155,194,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
天山小学,河南省,鹤壁市,淇滨区,793534,O3534,14,35.7492,114.2892,68.7,2021,7,20,8,30,999999,0,313,0.2,329,999999,23.3,999999,999999,999999,202107200830
林场,河南省,驻马店市,西平县,792858,O2858,14,33.4431,114.0922,58,2021,7,20,8,30,999999,999999,999999,3.1,106,999999,29.2,999999,999999,999999,202107200830
宋集,河南省,驻马店市,西平县,797597,O7597,14,33.455,113.9722,61,2021,7,20,8,30,999999,1.6,97,2.3,104,999999,28.8,87,999999,26.4,202107200830
西洪,河南省,驻马店市,上蔡县,797689,O7689,14,33.3806,114.2642,51,2021,7,20,8,30,999999,1,55,0.6,46,999999,29.1,999999,999999,999999,202107200830
辉县石门水库,河南省,新乡市,辉县市,793570,O3570,14,35.5814,113.5869,315,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
道口,河南省,安阳市,滑县,793190,O3190,14,35.5436,114.5006,62,2021,7,20,8,30,999999,0.3,170,0.1,106,999999,24.5,999999,999999,999999,202107200830
金城,河南省,焦作市,博爱县,792131,O2131,14,35.1081,113.1092,119,2021,7,20,8,30,999999,999999,999999,6.8,166,999999,21.7,999999,999999,999999,202107200830
金城,河南省,焦作市,博爱县,794059,O4059,14,35.1081,113.1089,119,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
刘振屯,河南省,周口市,淮阳区,796678,O6678,14,33.6342,114.9019,43,2021,7,20,8,30,999999,2.2,63,1.1,74,999999,30.2,999999,999999,999999,202107200830
原阳大宾,河南省,新乡市,原阳县,792101,O2101,14,35.0031,114.0308,74,2021,7,20,8,30,999999,999999,999999,5.3,30,999999,23.1,999999,999999,999999,202107200830
张楼,河南省,驻马店市,汝南县,797844,O7844,14,33.1142,114.2444,54,2021,7,20,8,30,999999,2.7,48,2.5,51,999999,28.8,80,999999,25,202107200830
新乡黄河口,河南省,新乡市,红旗区,793962,O3962,999999,35.3022,113.8878,73,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
柳树口,山西省,晋城市,泽州县,668526,B8526,14,35.4439,113.0956,1048,2021,7,20,8,30,999999,6.6,65,4.4,71,999999,18.1,92,999999,16.8,202107200830
延津农场,河南省,新乡市,延津县,792096,O2096,16,35.3156,114.2544,77,2021,7,20,8,30,999999,3.8,23,3.9,19,999999,23.2,98,999999,22.9,202107200830
登封,河南省,郑州市,登封市,57082,57082,13,34.4892,113.1056,413.2,2021,7,20,8,30,1005.7,999998,999998,3.4,234,22.9,22.7,100,0.2,22.7,202107200830
张明,河南省,周口市,商水县,796699,O6699,14,33.6528,114.31,52,2021,7,20,8,30,999999,2.5,108,2.8,107,999999,30,999999,999999,999999,202107200830
彭店,河南省,许昌市,鄢陵县,792355,O2355,14,34.1875,114.1964,61,2021,7,20,8,30,999999,999999,999999,5,99,999999,28.1,999999,999999,999999,202107200830
招贤,河南省,焦作市,温县,794092,O4092,14,34.9117,112.9489,120.2,2021,7,20,8,30,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,202107200830
谊发,河南省,鹤壁市,浚县,792065,O2065,14,35.6828,114.3633,108,2021,7,20,8,30,999999,3.4,40,3.3,30,999999,23.1,999999,999999,999999,202107200830
辉县邓城,河南省,新乡市,辉县市,792912,O2912,999999,35.3583,113.5142,86,2021,7,20,8,30,999999,2.2,50,3.4,53,999999,21.6,999999,999999,999999,202107200830
舞阳文峰,河南省,漯河市,舞阳县,796432,O6432,14,33.4636,113.5803,90,2021,7,20,8,30,999999,1,239,0.6,239,999999,27.5,999999,999999,999999,202107200830
