Station_Id_C,Station_Id_d,Lat,Lon,Year,Mon,Day,Hour,WIN_S_Avg_2mi,WIN_D_Avg_2mi,PRE_1h,Q_PRE_1h,WIN_S_Inst_Max,WIN_D_INST_Max,WIN_S_INST_Max_OTime,PRS_Sea,TEM,RHU,DPT
S9432,839432,33.2492,104.2894,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
X2011,882011,36.9867,98.25,2021,7,20,10,5,90,0,0,11.8,90,942,986,29.8,20,4.5
X1086,881086,36.0108,102.8136,2021,7,20,10,1.5,93,0,0,5.5,115,901,995.9,28.9,29,9.1
X1071,881071,36.5775,101.9825,2021,7,20,10,4.1,54,0,0,8.1,22,956,993.1,29.2,32,10.8
X5007,885007,34.4942,102.1417,2021,7,20,10,3.1,98,0,0,4.8,177,920,996.4,22.8,37,7.4
X6020,886020,33.7303,100.6222,2021,7,20,10,8.5,153,0,0,11.6,143,959,999.3,18.5,46,6.7
X5063,885063,35.2381,101.8561,2021,7,20,10,3.6,31,0.2,0,5.5,31,955,999999,18.2,55,9
X7085,887085,33.2217,96.2411,2021,7,20,10,3.3,135,0,0,7.6,143,914,978.1,19.8,38,5.1
X0049,880049,36.6419,101.7761,2021,7,20,10,3.3,144,0,0,6.3,127,954,999999,30.4,23,7
X6021,886021,33.2783,100.6631,2021,7,20,10,0.9,282,1.6,0,11.1,200,919,1005,14.9,65,8.4
56033,56033,34.9172,98.2158,2021,7,20,10,5.5,162,0,0,8.8,154,945,990.9,17.3,43,4.6
V0613,860613,34.7292,108.1986,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,24.2,75,999999
Y5268,895268,44.3139,80.8589,2021,7,20,10,2.1,241,0,0,3.7,207,919,997.8,33.6,16,4.3
Y5943,895943,41.3203,79.4686,2021,7,20,10,1,290,0,0,2,137,909,1000.9,26.6,40,11.9
Y4050,894050,39.9286,79.2369,2021,7,20,10,1.3,308,0,0,2.4,326,934,999999,25.8,51,999999
Y4031,894031,40.8783,86.9461,2021,7,20,10,3,336,0,0,4.5,333,911,999999,32.2,25,999999
Y5850,895850,41.9331,85.4558,2021,7,20,10,2.2,286,0,0,3.7,304,941,998.8,31,33,12.9
B2576,662576,41.9292,114.7528,2021,7,20,10,4.3,106,0,0,8.1,96,905,1008.3,25.8,57,16.6
B0631,660631,36.8789,114.1261,2021,7,20,10,999999,999999,0.5,0,999999,999999,999999,999999,23.6,999999,999999
B1213,661213,38.6117,113.8447,2021,7,20,10,0,999017,0,0,0,999017,921,999999,22.5,999999,999999
S9355,839355,33.0433,103.9308,2021,7,20,10,2,232,0,0,6.8,24,930,999999,17.8,61,999999
Y5226,895226,43.4636,82.5853,2021,7,20,10,0,999017,0,0,1.4,48,901,998,30.1,32,11.6
Y6167,896167,37.9017,76.6269,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,20.6,999999,999999
51166,51166,46.4833,87.9333,2021,7,20,10,3.4,33,0,0,8.6,39,926,999.3,32.8,9,-4.2
Y5364,895364,47.7794,87.6078,2021,7,20,10,3,274,0,0,6.1,239,913,1000,32.3,17,4.2
S8371,838371,33,104.2167,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0618,660618,37.9369,114.7197,2021,7,20,10,1.9,345,0,0,4.1,334,943,999999,999999,100,999999
B0018,660018,36.4233,114.4139,2021,7,20,10,0.8,104,0,0,3,194,926,1010.5,24.9,87,22.6
Y5075,895075,43.4289,87.4144,2021,7,20,10,2.2,31,0,0,5.1,58,959,999.2,22.5,23,0.4
Y6182,896182,37.6914,77.4875,2021,7,20,10,4.1,358,0,0,6.7,339,941,1003.4,23.3,50,12.3
Y5417,895417,46.0856,83.9525,2021,7,20,10,6.6,200,0,0,14.2,210,928,999.1,30.4,20,4.9
52714,52714,37.3483,94.1608,2021,7,20,10,17.1,312,0,0,24.6,312,913,987.4,21,31,3.2
Y5523,895523,44.0969,88.3572,2021,7,20,10,3.7,95,0,0,8.9,359,948,998,33.4,12,0.1
Y5444,895444,44.0078,84.9533,2021,7,20,10,4.1,25,0,0,6.1,17,959,1001.1,24.8,28,5.1
C5116,675116,39.4844,106.7228,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
Y5468,895468,44.1608,84.3539,2021,7,20,10,2.5,88,0,0,8.7,315,905,1002.1,25.3,31,7
Y5429,895429,46.1536,82.9267,2021,7,20,10,3.3,95,0,0,5.2,115,954,998.6,32.7,13,0.7
12221,12221,42.7986,89.1297,2021,7,20,10,2,360,0,0,4.7,303,914,999999,41.5,999999,999999
Y5437,895437,46.3819,83.8042,2021,7,20,10,2.5,321,0,0,5.7,315,906,998.2,33.2,30,13.3
Y5494,895494,46.6986,86.1928,2021,7,20,10,4.2,294,0,0,8.5,293,938,1000.4,30.8,16,2.1
B0184,660184,36.6286,114.8786,2021,7,20,10,2.4,331,0.1,0,3.2,332,938,999999,25.7,999999,999999
Y5278,895278,44.0156,81.8633,2021,7,20,10,1.3,127,0,0,5.3,327,940,999.5,30.8,17,3
Y5759,895759,42.8217,87.82,2021,7,20,10,4.1,84,0,0,9.7,82,932,997.9,32.3,16,3.3
Y5546,895546,44.0275,87.7844,2021,7,20,10,2.8,344,0,0,7.2,48,933,999,36,12,2.2
Y1206,891206,38.3561,106.2,2021,7,20,10,1.1,170,0,0,2.8,160,912,999999,36.2,999999,999999
Y5382,895382,48.2506,85.9989,2021,7,20,10,3.5,214,0,0,5.5,189,906,1000.2,33.4,16,4.2
Y5541,895541,43.4667,86.8833,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,20.3,999999,999999
Y5810,895810,41.9753,84.6511,2021,7,20,10,1.5,262,0,0,4.9,214,910,999.1,31.7,35,14.4
Y5571,895571,44.0597,87.1392,2021,7,20,10,0.4,76,0,0,2.5,38,914,998.6,34.6,12,1.1
Y6058,896058,40.2131,76.9922,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,21.3,999999,999999
Y6091,896091,40.2081,77.2658,2021,7,20,10,6.9,140,0.2,0,8.4,155,911,992,19.2,74,14.5
Y5635,895635,44.4553,82.9708,2021,7,20,10,5.1,348,0,0,9.5,0,948,997,35,17,6.3
Y5160,895160,44.4489,81.0814,2021,7,20,10,1.7,291,0,0,2.4,244,1604,999999,0,999999,14.1
Y5158,895158,44.4939,81.1856,2021,7,20,10,4.3,71,0,0,7.2,39,927,999999,20.8,29,2.1
Y6261,896261,36.5811,82.8144,2021,7,20,10,6.2,61,4.7,0,12.4,76,949,1007.5,9.5,97,9.1
Y9233,899233,39.0528,76.4483,2021,7,20,10,1.1,316,0,0,2.5,332,958,1002.8,24.6,44,11.6
Y6329,896329,42.8947,93.9311,2021,7,20,10,5.8,113,0,0,10.8,93,904,1002.5,22,64,14.9
Y6482,896482,43.7475,81.6908,2021,7,20,10,1.5,62,0,0,3.2,15,924,998.3,35.2,19,8.1
Y9541,899541,37.0675,80.1772,2021,7,20,10,1.8,135,0,0,2.9,111,950,995.1,26.7,48,14.8
Y6503,896503,43.0964,81.8875,2021,7,20,10,4.3,340,0,0,7.1,336,920,997.3,29.2,18,2.5
Y8669,898669,41.2786,82.5608,2021,7,20,10,1,211,0,0,4.1,287,947,999.6,28.2,47,15.8
Y6239,896239,37.4844,80.2228,2021,7,20,10,4.9,136,0,0,8.3,20,933,1000.4,28.6,33,10.8
52862,52862,36.9661,101.6589,2021,7,20,10,1.5,220,0,0,5.4,185,912,995.8,27.8,30,8.7
Y9510,899510,37.3561,79.7186,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.9,999999,999999
Y9245,899245,38.0747,77.1786,2021,7,20,10,2,24,0,0,4,52,913,996.6,23,64,15.8
Y8610,898610,41.8022,80.975,2021,7,20,10,1.7,112,0,0,4.1,87,912,1003.2,22.7,39,8
Y8611,898611,42.2853,82.8828,2021,7,20,10,2.8,183,0,0,7.2,220,928,1003.2,23.3,35,7
Y9236,899236,39.3161,77.7881,2021,7,20,10,0.8,110,0,0,3.1,340,906,996.4,25.3,59,16.7
Y9182,899182,38.4647,76.4792,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,19.5,999999,999999
Y6342,896342,42.8642,94.165,2021,7,20,10,1.2,338,0,0,2,23,904,1002.9,18.8,77,14.7
Y9205,899205,38.4772,77.5131,2021,7,20,10,0.1,999017,0,0,3.1,285,909,1004.2,23.2,65,16.3
Y6322,896322,43.7086,93.3781,2021,7,20,10,2.5,156,0,0,4.4,228,909,1002,22.5,32,5
Y6220,896220,36.9081,80.1845,2021,7,20,10,6.3,218,0,0,8.7,205,935,997.7,20.2,64,13.2
Y9212,899212,38.9925,76.3386,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,24.9,999999,999999
Y8977,898977,40.9572,78.2508,2021,7,20,10,999999,999999,0.7,0,999999,999999,999999,999999,12.7,999999,999999
Y7001,897001,45.9367,82.5014,2021,7,20,10,4.5,122,0,0,8.4,82,937,994.3,32.4,15,2.5
Y6733,896733,47.4444,85.9928,2021,7,20,10,2.2,352,0,0,7.9,131,911,998.7,31.3,17,3.4
B7686,667686,36.3086,113.2142,2021,7,20,10,6.6,53,1.6,0,13.6,62,903,999999,17.1,999999,999999
Y6372,896372,43.4003,91.9067,2021,7,20,10,6.2,132,0,0,11.6,110,930,999999,26.1,30,7.2
Y8324,898324,42.0969,86.6622,2021,7,20,10,1.7,260,0,0,4.5,228,916,999.1,30.5,57,21
Y8272,898272,41.8258,84.3722,2021,7,20,10,3.3,170,0,0,6.5,194,949,997.6,31.6,26,9.8
Y8276,898276,41.1956,84.055,2021,7,20,10,3.8,224,0,0,5.8,205,947,1001.8,31.1,31,12
Y8274,898274,41.9844,84.4889,2021,7,20,10,3.4,135,0,0,7.3,169,903,999.7,30.3,27,9.2
Y6716,896716,47.9175,86.8347,2021,7,20,10,1.5,29,0,0,3.6,288,936,999.3,34.5,7,-6.3
Y7039,897039,45.55,83.4,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.3,999999,999999
Y7610,897610,45.2014,82.0872,2021,7,20,10,6.4,152,0,0,8.7,142,909,999999,18.6,34,2.4
Y8691,898691,41.2769,80.6247,2021,7,20,10,2.7,257,0,0,4.8,190,923,999999,29.1,999999,999999
Y8229,898229,42.2125,86.3347,2021,7,20,10,2.5,98,0,0,4.6,98,958,998,29.3,29,9.4
Y9253,899253,37.7831,77.6725,2021,7,20,10,3.4,23,0,0,7.4,353,909,1002.8,24.4,48,12.7
X5064,885064,34.7353,101.5831,2021,7,20,10,1.2,125,0,0,4.4,102,901,996.4,23,25,999999
Y7624,897624,45.0297,81.3019,2021,7,20,10,4.7,89,0,0,6.3,84,952,1000.1,31,26,9.3
Y6750,896750,48.6144,87.0558,2021,7,20,10,1.1,310,0,0,3.7,297,924,998.8,24.3,36,8.3
Y9278,899278,38.8475,75.8964,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,21.6,999999,999999
Y5844,895844,42.9589,85.2856,2021,7,20,10,5.1,249,0,0,9.5,287,940,999.8,23.7,32,6
Y6141,896141,37.1108,77.0072,2021,7,20,10,1.4,40,0.6,0,3.8,75,924,1005.5,12.4,85,10
Y5469,895469,44.15,84.5203,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,23.8,999999,999999
Y9547,899547,36.0883,81.2461,2021,7,20,10,1.6,39,1.3,0,3.8,23,901,1008.3,10.3,63,3.6
Y5588,895588,44.2872,87.1828,2021,7,20,10,2.3,65,0,0,3.3,56,945,1000.7,35.3,18,7.4
V8869,868869,34.3044,108.8636,2021,7,20,10,2.3,84,0,0,6.6,78,951,1003.1,27.1,74,22.1
B5189,665189,39.7053,114.2319,2021,7,20,10,2.3,177,0,0,8.6,150,904,1010.8,25.1,57,16
B5049,665049,40.1497,113.9225,2021,7,20,10,999999,999999,0.1,0,999999,999999,999999,999999,999999,999999,999999
Y8665,898665,41.2803,79.4619,2021,7,20,10,0.4,59,0,0,1.9,357,949,1001.3,26.2,38,10.8
Y5628,895628,44.9011,81.8297,2021,7,20,10,5.6,60,0,0,8.8,68,914,998.7,33.7,17,5.3
Y5584,895584,43.9881,89.747,2021,7,20,10,1.6,276,0,0,3.2,180,906,998.9,33.8,14,2.6
Y6381,896381,43.5836,93.1928,2021,7,20,10,2.8,312,0,0,5.3,301,956,1002.9,24.3,33,7
Y6768,896768,45.7306,90.2153,2021,7,20,10,3.8,155,0,0,10.3,122,907,995.6,30.3,15,0.8
B7134,667134,36.5414,110.7978,2021,7,20,10,5,126,0,0,7.7,133,954,1004.7,24.8,60,16.5
Y7034,897034,45.8467,83.5833,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,24.6,999999,999999
Y5157,895157,44.6172,82.0547,2021,7,20,10,3.2,48,0,0,5.5,67,905,999999,35.3,20,9
Y9168,899168,40.0367,78.6036,2021,7,20,10,5,225,0,0,6.3,226,1000,1002.2,24.6,60,16.3
O4889,794889,34.6581,113.1414,2021,7,20,10,3.7,112,35,0,8.1,71,902,999999,19.5,999999,999999
52645,52645,38.4333,99.6,2021,7,20,10,7.1,72,0,0,10.9,76,931,1001.2,20.3,39,5.9
X1131,881131,36.11,102.3031,2021,7,20,10,3.2,115,0,0,7.2,102,927,714.5,23.1,43,9.9
X4072,884072,36.9008,101.0103,2021,7,20,10,5.3,160,0,0,8.5,148,938,706.9,23.1,37,7.6
X6034,886034,33.9872,99.45,2021,7,20,10,5.7,138,0,0,11.2,120,940,614.3,13.8,56,5.2
X7096,887096,33.815,95.2681,2021,7,20,10,5.5,85,0,0,9.3,111,908,591.4,17,41,3.7
W7609,877609,35.3164,107.1647,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B0207,660207,36.4247,113.8325,2021,7,20,10,999999,999999,0.1,0,999999,999999,999999,999999,999999,999999,999999
C3075,673075,38.3581,108.6739,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,42.9,999999,999999
Y3024,893024,35.9886,106.4286,2021,7,20,10,8.1,120,0,0,13.6,136,937,999999,23.5,59,14.9
57065,57065,34.5508,112.1261,2021,7,20,10,1.9,64,1.8,0,5.8,42,939,1006.2,21.5,100,21.5
W7613,877613,35.2953,106.9717,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
57075,57075,34.2386,112.8919,2021,7,20,10,0.6,273,0.3,0,2.2,303,948,1005.6,23.5,100,23.5
W4231,874231,35.05,104.1197,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W6240,876240,34.2589,104.2342,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W5053,875053,34.2083,105.7867,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W4218,874218,34.9764,104.8161,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
W4243,874243,34.9958,103.8031,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
V0752,860752,34.4269,108.2133,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,28.2,999999,999999
V2507,862507,37.9167,109.6333,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.8,999999,999999
Y2523,892523,37.805,107.3133,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29.2,999999,999999
Y1053,891053,38.5686,106.1803,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29.8,999999,999999
W6218,876218,33.4258,104.9625,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
B6608,666608,37.5928,113.6019,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,22.6,999999,999999
V6814,866814,33.1739,107.4839,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,33.6,999999,999999
B6667,666667,37.4491,112.7694,2021,7,20,10,2.1,52,0,0,6.3,106,902,999999,24.3,999999,999999
Y2528,892528,37.7161,107.3411,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29.5,999999,999999
Y3035,893035,35.7861,106.2389,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,20.8,999999,999999
51238,51238,44.9,82.0667,2021,7,20,10,3,71,0,0,5.4,98,911,998.4,34,23,10
Y2442,892442,37.7797,106.3636,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,34,999999,999999
B6761,666761,36.9692,111.9181,2021,7,20,10,3.7,239,0,0,8.8,239,930,999999,24.4,999999,999999
Y2126,892126,37.4569,105.7017,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,34.3,999999,999999
B8492,668492,35.3608,112.1519,2021,7,20,10,1.2,39,2.9,0,5.1,272,910,999999,18.3,999999,999999
Y3424,893424,35.9194,106.7694,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,23.7,999999,999999
Y2039,892039,37.4817,105.3169,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,32.5,999999,999999
W2565,872565,37.6692,103.1258,2021,7,20,10,3.1,109,0,0,9.7,36,948,999999,30.8,999999,999999
W1083,871083,40.4367,96.9233,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,25.6,999999,999999
W1016,871016,40.1022,94.5658,2021,7,20,10,5.2,237,0,0,9.5,354,909,999999,22.5,999999,999999
W4103,874103,35.0333,104.0833,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29.1,999999,999999
W8055,878055,36.5833,107.4667,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,28.7,999999,999999
W9228,879228,35.5358,102.5972,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,28.4,999999,999999
W3208,873208,35.8294,103.8856,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,24.2,999999,999999
W7105,877105,35.6147,106.6178,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,23.4,999999,999999
W9034,879034,35.4,103.5333,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,29,999999,999999
W9231,879231,35.5772,103.2292,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,30.8,999999,999999
B7457,667457,35.64,111.5681,2021,7,20,10,2.8,49,0,0,9,87,936,999999,26.7,999999,999999
B8164,668164,35.3272,111.4292,2021,7,20,10,1.4,82,0,0,3.6,48,916,1006,26.9,65,999999
V8583,868583,34.5372,109.1831,2021,7,20,10,0,999017,0,0,0.5,7,904,999999,28.6,63,999999
X2121,882121,37.3417,99.3233,2021,7,20,10,5.1,113,0,0,9.5,102,903,674.3,20.1,42,6.8
X0053,880053,36.7825,101.2022,2021,7,20,10,0.7,15,0,0,3.2,147,901,947.1,25.5,33,8.1
Y6277,896277,37.0597,77.9989,2021,7,20,10,1.5,141,0,0,2.8,206,922,999999,11.5,89,999999
C3636,673636,41.2656,105.835,2021,7,20,10,10.4,153,0,0,15.5,140,909,995.4,33.8,28,12.8
O4159,794159,35.0406,113.2256,2021,7,20,10,999999,999999,8.1,0,999999,999999,999999,999999,999999,999999,999999
Y5643,895643,45.1733,81.6003,2021,7,20,10,2.2,172,0,0,7,191,942,999999,27,18,0.7
Y5353,895353,46.7519,87.7089,2021,7,20,10,3.9,56,0,0,6.4,60,912,999.8,33.7,17,5.3
Y8202,898202,37.8714,85.6417,2021,7,20,10,6,39,0,0,10.8,56,940,996.2,28.3,23,5.2
B6552,666552,37.9456,113.0217,2021,7,20,10,2.5,346,0,0,5.2,328,947,999999,20.6,999999,999999
B1202,661202,38.1308,114.3842,2021,7,20,10,1.3,321,0,0,4.6,312,952,999999,23.2,999999,999999
B7603,667603,36.4617,113.1597,2021,7,20,10,999999,999999,0.3,0,999999,999999,999999,999999,999999,999999,999999
Y7362,897362,44.7833,89.5822,2021,7,20,10,3.6,260,0,0,8.9,196,916,990.5,37.1,10,0.5
B8249,668249,35.105,111.0728,2021,7,20,10,1.3,45,0,0,2.5,67,958,999999,27,999999,999999
B5123,665123,40.0531,113.4544,2021,7,20,10,4.6,131,0,0,8,136,923,1010.3,28.4,41,13.9
Y8336,898336,41.8869,87.2186,2021,7,20,10,2.6,4,0,0,5.3,355,910,999999,27.5,999999,999999
Y6074,896074,40.9867,78.5133,2021,7,20,10,4,2,1.6,0,11.1,329,902,1007.4,16.2,74,11.6
51452,51452,43.9142,85.8803,2021,7,20,10,3.3,15,0,0,10.2,2,953,997.5,31.1,15,1.4
Y5028,895028,43.8928,87.7567,2021,7,20,10,0,999017,0,0,7.2,350,931,999.6,34.1,14,2.8
Y5526,895526,44.0847,88.1269,2021,7,20,10,3.6,14,0,0,7.5,7,912,998.7,32.3,13,0.4
Y8337,898337,41.5783,86.1378,2021,7,20,10,1.8,255,0,0,3.6,239,914,998.5,31.1,36,14.3
B5368,665368,39.3972,113.0789,2021,7,20,10,2.7,160,0,0,5.3,212,948,999999,26.7,999999,999999
C4084,674084,40.7042,110.0814,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
C4071,674071,41.0881,110.5081,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,999999,999999,999999
Y8709,898709,41.9397,82.5439,2021,7,20,10,2.2,248,0,0,9.4,137,928,996.1,28.6,32,10.3
Y8704,898704,40.3781,80.8036,2021,7,20,10,2.2,333,0,0,3.5,331,954,1001.8,27,57,17.8
Y6759,896759,47.9928,88.3753,2021,7,20,10,4.2,252,0,0,11.6,282,905,1000,18,40,4.2
Y6755,896755,48.4003,87.2036,2021,7,20,10,3.2,196,0,0,4.8,215,954,1006.3,21.5,35,5.4
Y8238,898238,42.2747,85.6364,2021,7,20,10,7.7,101,0,0,12.1,113,934,999.5,27.3,26,6.1
Y8682,898682,41.2872,82.7072,2021,7,20,10,0.1,999017,0,0,3.3,197,914,1000,29.2,51,18
Y8283,898283,42.115,87.4856,2021,7,20,10,4.4,257,0,0,7.2,259,956,1000.1,30.6,25,8.4
Y8307,898307,42.4269,86.225,2021,7,20,10,4.6,114,0,0,8.9,141,918,997,28.9,29,9.1
Y8683,898683,41.2167,82.7853,2021,7,20,10,1.1,295,0,0,3.4,298,924,1000.7,28.6,45,15.5
Y6740,896740,47.3511,86.4275,2021,7,20,10,0,999017,0,0,4.6,354,902,1000.3,30.9,14,0.3
Y8617,898617,40.5333,78.83,2021,7,20,10,2.7,347,0,0,7.8,181,920,1003.1,24.9,40,10.4
Y8279,898279,41.8889,84.135,2021,7,20,10,2.7,129,0,0,4.9,177,937,998.5,30.8,28,10.2
Y8206,898206,37.4025,85.7042,2021,7,20,10,3.2,22,0,0,7.3,357,930,999999,17.2,47,5.8
Y6711,896711,47.485,87.8044,2021,7,20,10,1.5,282,0,0,3.1,265,903,1000,33.6,20,7.6
Y8956,898956,38.7803,74.9397,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,15.2,999999,999999
Y6459,896459,44.0628,80.9153,2021,7,20,10,2.4,194,0,0,4.9,227,925,997.4,35.2,21,9.6
Y6466,896466,43.53,83.3589,2021,7,20,10,3,215,0,0,4.4,221,927,998.3,33.7,45,20.1
Y6476,896476,43.2478,82.7117,2021,7,20,10,0.7,295,0,0,4.3,312,932,993.3,31.7,25,9.3
Y9213,899213,38.9764,77.6083,2021,7,20,10,0.2,999017,0,0,2.2,313,906,1001.4,25.5,51,14.6
Y6357,896357,43.4564,94.845,2021,7,20,10,5.7,92,0,0,9.2,138,915,1003.2,20.2,69,14.3
Y6369,896369,44.1969,91.7067,2021,7,20,10,1.7,340,0,0,11.4,272,932,1000.4,29.1,12,-3.2
Y6377,896377,42.8117,93.6236,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,23.7,999999,999999
Y6423,896423,43.2922,82.6314,2021,7,20,10,1.8,61,0,0,8.6,25,901,999.2,31,13,-0.6
Y9220,899220,37.9558,77.4214,2021,7,20,10,0.3,10,0,0,3.5,349,930,1004.4,23.8,64,16.6
Y9227,899227,39.4661,76.2253,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.4,999999,999999
Y6732,896732,46.2878,87.6972,2021,7,20,10,4.4,40,0,0,8.5,301,918,999.7,34.4,13,2
Y9230,899230,39.2531,76.2411,2021,7,20,10,0.7,104,0.1,0,2.4,54,916,1002.8,24.7,59,16.2
Y6291,896291,37.5042,78.2903,2021,7,20,10,3.8,57,0,0,6.2,65,939,990.4,24.7,52,14.2
Y6295,896295,37.2978,77.8556,2021,7,20,10,4.4,8,0,0,7.3,20,952,992.2,16.3,78,12.5
Y9525,899525,37.0353,80.8814,2021,7,20,10,1.4,312,0,0,3.9,34,931,999.6,28.5,39,13.2
Y9538,899538,36.8194,81.6806,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,26.4,999999,999999
Y1355,891355,38.1858,106.6983,2021,7,20,10,8.6,128,0,0,12.7,121,932,999999,31.5,999999,999999
Y6770,896770,47.1681,90.0903,2021,7,20,10,0,999017,0,0,0,999017,901,999999,13.1,39,-0.5
Y6253,896253,36.5694,80.7672,2021,7,20,10,5.8,322,0,0,10.2,315,915,1001.6,20.1,57,11.3
Y5167,895167,46.2056,84.2725,2021,7,20,10,7.1,197,0,9,8.7,201,1603,999999,0,999999,17.1
Y5640,895640,44.5375,83.5664,2021,7,20,10,3.3,90,0,0,6.4,110,947,993.7,35.8,16,6.1
Y6075,896075,40.9561,78.6442,2021,7,20,10,1.3,0,0.1,0,3.4,169,941,1007.4,17.9,63,10.8
Y5863,895863,38.9872,88.1822,2021,7,20,10,9.7,56,0,0,12.3,68,957,997.5,34.2,21,8.8
Y5616,895616,45.1486,81.2808,2021,7,20,10,999999,999999,0,0,999999,999999,999999,999999,27.8,999999,999999
Y5661,895661,45.67,84.9697,2021,7,20,10,3.3,202,0,0,6.9,223,923,998.6,36.6,14,4.8
Y5864,895864,38.9244,88.3381,2021,7,20,10,6.8,236,0,0,12.9,239,946,997.8,33,24,9.8
Y5308,895308,47.0272,89.7975,2021,7,20,10,3.3,290,0,0,9.5,261,947,1002.5,27.5,17,0.3
Y5572,895572,44.0756,87.4006,2021,7,20,10,1.4,329,0,0,4,51,906,998.8,34.5,23,10.4
X1128,881128,36.0925,102.8539,2021,7,20,10,2.4,90,0,0,4.2,202,954,996.8,26.2,37,10.4
Y5464,895464,46.9308,83.1694,2021,7,20,10,3.7,177,0,0,4.7,177,905,1000.2,32,19,5.5
Y6066,896066,39.8297,74.3358,2021,7,20,10,9.1,108,0,0,12,113,959,998.1,23.5,45,10.9
Y5911,895911,41.1328,83.8381,2021,7,20,10,2,298,0,0,6,246,951,999.5,30.7,36,13.9
Y5701,895701,44.9375,86.2178,2021,7,20,10,2.8,210,0,0,4.3,174,914,994.3,36.6,21,10.7
Y5477,895477,44.4044,85.8497,2021,7,20,10,2.7,9,0,0,4.9,17,929,998.1,34.4,34,16.3
Y5479,895479,44.0417,85.4947,2021,7,20,10,5,3,0,0,8.3,340,918,999.7,29.9,28,9.4
Y5462,895462,46.9675,83.1936,2021,7,20,10,4.5,191,0,0,8.9,214,904,1002.4,29,23,5.8
55193,55193,33.8978,92.3586,2021,7,20,10,13.6,235,0,0,17,230,953,983.1,13.4,52,3.7
Y5459,895459,46.7183,84.1067,2021,7,20,10,2.3,249,0,0,4.2,290,958,1005.4,34.6,20,8.4
51381,51381,44.8228,90.0125,2021,7,20,10,4.9,264,0,0,7.7,244,942,1007.6,37.3,7,-4.2
Y5508,895508,44.2447,86.3089,2021,7,20,10,1.7,90,0,0,5,109,952,999.4,36.8,14,4.9
Y6212,896212,37.0169,79.7281,2021,7,20,10,2.4,327,0,0,4.6,332,937,1002.9,22.8,61,14.9
Y5403,895403,45.9667,82.6686,2021,7,20,10,4.2,36,0,0,7.7,6,933,1000,28.6,20,3.5
Y5904,895904,40.9269,80.2178,2021,7,20,10,2.6,146,0,0,3.7,128,958,1001.9,27,47,14.7
